2019-03-13 10:51:11.321 [Thread-62] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Unregistering application PUSH-YOU-SERVICE with eureka with status DOWN
2019-03-13 10:51:11.336 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_PUSH-YOU-SERVICE/10.0.0.44:push-you-service:5611: registering service...
2019-03-13 10:51:11.680 [Thread-62] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2019-03-13 10:51:12.134 [Thread-62] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2019-03-13 10:51:12.405 [Thread-62] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService
2019-03-13 10:51:12.418 [Thread-62] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-03-13 10:51:12.439 [Thread-62] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Shutdown ignored - container is not active already
2019-03-13 10:51:14.314 [Thread-62] INFO  com.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
2019-03-13 10:51:17.320 [Thread-62] INFO  com.netflix.discovery.DiscoveryClient - Unregistering ...
2019-03-13 10:51:17.357 [Thread-62] INFO  com.netflix.discovery.DiscoveryClient - Completed shut down of DiscoveryClient
2019-03-13 10:51:17.359 [Thread-62] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-03-13 10:51:17.367 [Thread-62] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
